t1,trgt,side,pt,sl
2011-10-03 20:05:00.849,0.009018037436906321,1.0,1,2
2011-10-03 20:00:26.677,0.008973611229731511,1.0,1,2
2011-10-03 20:11:51.509,0.009071517510673104,1.0,1,2
2011-10-03 23:42:57.396,0.009211662001712438,1.0,1,2
2011-10-03 20:11:51.509,0.009227456227768579,1.0,1,2
2011-10-03 20:00:26.677,0.009130871905787586,1.0,1,2
2011-10-03 20:05:00.849,0.009060946843129119,1.0,1,2
2011-10-03 23:42:57.396,0.009149638057631441,1.0,1,2
2011-10-04 08:22:17.409,0.00935745827456083,1.0,1,2
2011-10-04 08:22:17.409,0.009594145730226671,1.0,1,2
2011-10-04 08:22:17.409,0.00989034099723482,1.0,1,2
2011-10-04 11:59:59.244,0.01026179148533766,1.0,1,2
2011-10-04 12:37:23.115,0.010598751668498897,1.0,1,2
2011-10-04 12:37:23.115,0.010801493063805153,1.0,1,2
2011-10-04 11:59:59.244,0.010677205251558434,1.0,1,2
2011-10-04 19:51:16.433,0.011014695459339273,1.0,1,2
2011-10-04 13:56:13.478,0.011041668951841499,1.0,1,2
2011-10-04 14:00:06.450,0.011294999002291067,1.0,1,2
2011-10-04 19:51:16.433,0.012000636367261964,1.0,1,2
2011-10-04 19:51:16.433,0.012759283244018704,1.0,1,2
2011-10-04 19:54:46.192,0.0130906114106734,1.0,1,2
2011-10-04 19:57:02.594,0.013181675961506609,1.0,1,2
2011-10-04 19:57:02.594,0.013182612220154998,1.0,1,2
2011-10-04 19:57:02.594,0.013136289544660108,1.0,1,2
2011-10-04 19:57:02.594,0.01323778837380466,1.0,1,2
2011-10-04 19:51:16.433,0.013413966286441727,1.0,1,2
2011-10-04 19:51:16.433,0.013725115524905076,1.0,1,2
2011-10-04 19:51:16.433,0.014045884216185389,1.0,1,2
2011-10-04 19:51:16.433,0.014435382026371972,1.0,1,2
2011-10-04 19:57:02.594,0.01490767056887001,1.0,1,2
2011-10-04 19:58:53.059,0.015079473603696826,1.0,1,2
2011-10-04 19:58:53.059,0.01514452010526911,1.0,1,2
2011-10-04 19:57:02.594,0.015232937089479644,1.0,1,2
2011-10-04 19:57:02.594,0.015207822075821876,1.0,1,2
2011-10-04 19:57:02.594,0.015046685613909525,1.0,1,2
2011-10-04 19:58:53.059,0.014777227037953339,1.0,1,2
2011-10-04 19:59:59.031,0.014511141598969617,1.0,1,2
2011-10-05 11:24:05.150,0.014233360878209802,1.0,1,2
2011-10-04 19:59:59.031,0.013965228111017818,1.0,1,2
2011-10-04 19:51:16.433,0.013742192058837926,-1.0,1,2
2011-10-04 19:57:02.594,0.01354804570328579,-1.0,1,2
2011-10-04 19:51:16.433,0.013279763510845652,-1.0,1,2
2011-10-04 19:48:37.114,0.013030122639831634,-1.0,1,2
2011-10-04 19:45:03.517,0.012805407757721135,-1.0,1,2
2011-10-04 19:51:16.433,0.012556605893866472,-1.0,1,2
2011-10-04 19:51:16.433,0.012323979804703303,-1.0,1,2
2011-10-04 19:57:02.594,0.012121669759819863,-1.0,1,2
2011-10-04 19:57:02.594,0.011963382392578886,-1.0,1,2
2011-10-04 19:57:02.594,0.012004781137306278,-1.0,1,2
2011-10-04 19:51:16.433,0.012016431788178262,-1.0,1,2
2011-10-04 19:51:16.433,0.01215384739132491,-1.0,1,2
2011-10-04 19:51:16.433,0.012346865385843606,-1.0,1,2
2011-10-04 19:48:37.114,0.012417483505019705,-1.0,1,2
2011-10-04 19:45:03.517,0.012322214440134385,-1.0,1,2
2011-10-04 19:45:03.517,0.012157814518916964,-1.0,1,2
2011-10-04 19:45:03.517,0.012070638341823413,-1.0,1,2
2011-10-04 19:42:22.720,0.011947066203219564,-1.0,1,2
2011-10-04 19:42:22.720,0.01182627843158039,-1.0,1,2
2011-10-04 19:51:16.433,0.011601289042453009,1.0,1,2
2011-10-04 19:51:16.433,0.011371651090681039,1.0,1,2
2011-10-04 19:51:16.433,0.011185630692000037,1.0,1,2
2011-10-04 19:58:53.059,0.01132153528627226,1.0,1,2
2011-10-04 19:59:59.031,0.011690565933721643,1.0,1,2
2011-10-05 11:24:05.150,0.0120824045382689,1.0,1,2
2011-10-05 17:50:24.658,0.012666316957759842,1.0,1,2
